company_name,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_1634,1512.729,4287.971,43.302,113.521,821.683,-266.981,619.2,348.7745,5037.327,1774.25,492.044,70.219,749.356,696.878,1168.296,5037.327,1279.336,4923.806
C_3242,0.054,0.016,0.008,-0.193,0.0,-0.188,0.008,1.0945,0.303,0.071,0.0,-0.201,0.287,0.936,-8.887,0.303,0.936,0.496
C_1195,0.706,1.443,0.757,-6.578,0.0,-9.452,0.283,10.3167,4.27,4.616,0.0,-7.335,2.827,4.068,-54.801,4.27,5.171,10.848
C_4808,8424.159,8195.513,591.035,2116.981,107.381,159.394,2397.018,8562.275,11404.851,19110.252,8172.847,1525.946,3209.338,4891.161,2708.27,11404.851,14077.213,9287.87
C_722,733.808,1010.867,76.139,451.019,401.553,259.233,251.469,9777.2858,1777.721,2653.396,531.611,374.88,766.854,282.429,1075.927,1777.721,1018.342,1326.702
C_2604,11.036,23.757,9.4,-21.374,5.118,-44.215,2.957,19.3835,54.227,95.314,67.971,-30.774,30.47,93.987,-458.83,54.227,166.276,75.601
C_7191,3.418,0.62,1.113,-12.561,0.285,-41.394,0.367,21.2548,2.601,23.927,0.965,-13.674,1.981,35.64,-130.402,2.601,36.624,15.162
C_2077,63.207,31.826,6.116,6.757,0.0,-7.954,17.234,78.6105,99.489,94.209,0.019,0.641,67.663,36.588,1.137,99.489,36.607,92.732
C_341,797.418,2905.15,190.341,248.243,210.033,-19.93,509.794,1266.6706,4625.364,3009.928,1131.034,57.902,1720.214,601.737,282.17,4625.364,2554.762,4377.121
C_2663,101.583,13.751,13.288,-51.062,10.941,-61.777,8.595,488.942,24.102,239.307,28.937,-64.35,10.351,21.819,-508.068,24.102,70.786,75.164
C_3400,61.913,49.731,3.009,-12.719,10.117,-14.572,4.023,306.9143,129.231,78.388,0.0,-15.728,79.5,44.722,-105.805,129.231,45.341,141.95
C_3,12.686,19.334,1.686,-2.721,6.95,-11.049,4.282,5.0201,34.28,21.401,0.023,-4.407,14.946,16.483,-21.447,34.28,17.224,37.001
C_7378,14.69,43.14,1.841,-1.183,1.804,-5.222,12.261,15.825,56.202,40.148,2.042,-3.024,13.062,35.17,-42.597,56.202,37.855,57.385
C_4457,10.383,11.609,8.782,-4.234,0.0,-19.629,1.731,6.1048,12.442,96.863,2.134,-13.016,0.833,127.372,-82.976,12.442,133.861,16.676
C_4079,78.769,67.379,4.699,-51.237,0.0,-54.45,0.327,1696.6409,16.142,111.61,2.101,-55.936,-51.237,12.365,-487.288,16.142,16.369,67.379
C_1938,108.725,443.578,49.387,89.683,1.461,23.994,69.04,234.7654,533.261,466.066,157.315,40.296,89.683,107.407,199.107,533.261,326.619,443.578
C_8498,0.582,0.007,0.567,-7.51,0.167,-10.398,0.001,43.2241,0.002,4.62,0.0,-8.077,-0.005,9.749,-25.23,0.002,9.749,7.512
C_4631,124.338,48.829,2.421,-46.309,0.0,-48.435,0.0,178.061,2.52,140.34,0.21,-48.73,-46.309,8.341,-119.83,2.52,16.242,48.829
C_3502,224.168,342.529,10.525,22.903,64.062,5.839,138.26,338.6401,443.701,335.815,14.187,12.378,101.172,148.288,0.834,443.701,170.327,420.798
C_3710,5.596,11.867,0.15,-10.698,0.0,-16.114,0.621,20.5802,1.169,7.022,0.0,-10.848,-10.698,3.379,-336.724,1.169,4.612,11.867
C_2518,0.002,0.03,0.0,-0.329,0.0,-0.529,0.0,29.716,0.002,0.002,0.0,-0.329,-0.028,0.008,-0.53,0.002,0.008,0.331
C_2222,203.9,422.6,52.3,123.1,67.1,-46.7,70.8,59.4769,572.5,1285.2,1171.0,70.8,149.9,130.7,-829.4,572.5,1442.8,449.4
C_1116,1746.593,4285.597,277.49,892.511,286.894,252.426,990.255,4306.7716,5178.108,11878.709,3877.029,615.021,892.511,1121.281,1455.498,5178.108,8647.029,4285.597
C_6664,2.331,0.737,0.239,-3.503,0.0,-0.163,1.394,9.3129,7.636,12.152,1.642,-3.742,6.899,4.376,-165.166,7.636,6.048,11.139
C_3183,62.076,12.71,1.264,-40.826,6.824,-45.929,6.294,32.5331,26.398,68.62,40.332,-42.09,13.688,13.89,-519.871,26.398,54.331,67.224
C_3363,2664.267,2508.21,100.647,708.982,1129.484,315.75,918.828,7249.1778,3650.563,5019.828,1487.344,608.335,1142.353,1143.01,985.21,3650.563,2980.714,2941.581
C_5360,1788.914,8617.416,86.5,326.515,1135.775,165.67,579.702,1623.2342,10226.683,2964.472,347.709,240.015,1609.267,699.224,1386.053,10226.683,1118.517,9900.168
C_6219,13.228,34.779,0.163,3.554,7.283,1.649,4.445,6.7163,42.612,14.079,0.0,3.391,7.833,2.237,4.5,42.612,2.237,39.058
C_6967,232.427,81.677,21.607,176.341,33.789,87.01,98.518,1448.0142,542.316,1053.434,235.093,154.734,460.639,69.552,230.968,542.316,384.873,365.975
C_5010,13.411,23.692,2.554,-23.244,5.068,-21.658,3.768,18.72,26.265,47.254,0.0,-25.798,2.573,53.643,-89.166,26.265,53.643,49.509
C_7896,630.681,126.712,41.63,219.17,131.254,156.474,144.356,4266.2394,712.969,1300.67,0.0,177.54,586.257,96.118,885.549,712.969,115.154,493.799
C_7442,143.678,27.548,3.811,-7.14,14.837,-24.816,21.447,149.2356,75.413,156.071,0.0,-10.951,47.865,24.263,-97.222,75.413,27.959,82.553
C_5246,125.118,192.444,66.132,122.358,7.868,25.934,58.993,283.9311,352.328,786.788,507.439,56.226,159.884,75.475,-60.324,352.328,587.793,229.97
C_2137,6.474,11.292,8.756,17.251,1.088,-9.628,3.351,2.6662,29.878,177.216,0.0,8.495,18.586,220.255,-84.473,29.878,220.255,12.627
C_6850,0.544,4.805,0.137,-0.423,0.0,-0.693,0.005,0.9593,5.817,1.451,0.035,-0.56,1.012,2.242,-18.633,5.817,2.384,6.24
C_7746,84.285,53.477,0.575,-53.331,0.0,-53.117,1.864,301.1934,0.146,95.051,0.0,-53.906,-53.331,9.483,-566.329,0.146,9.487,53.477
C_7653,42.244,172.342,17.665,1.957,21.13,-37.672,13.318,10.0298,186.682,334.185,0.031,-15.708,14.34,216.439,-0.255,186.682,229.813,184.725
C_3871,68.595,98.3,6.786,26.529,0.0,13.69,19.984,197.785,124.829,248.477,15.0,19.743,26.529,23.165,156.689,124.829,63.478,98.3
C_5159,5.569,7.132,0.068,-7.084,0.0,-7.206,0.0,31.1482,0.048,5.826,1.465,-7.152,-7.084,1.053,-432.478,0.048,11.913,7.132
C_5026,3.94,2.779,0.653,-2.915,0.0,-3.439,0.567,2.7615,7.398,4.373,0.0,-3.568,4.619,2.68,-41.051,7.398,2.68,10.313
C_4978,362.588,551.751,32.675,132.45,146.263,42.577,129.157,803.4809,876.282,1061.571,235.32,99.775,324.531,211.278,153.407,876.282,630.412,743.832
C_5462,2142.602,1694.227,101.106,358.984,300.374,-344.69,812.844,4824.0119,3094.286,3756.523,754.695,257.878,1400.059,963.003,-4953.432,3094.286,1827.189,2735.302
C_3921,7.23,4.945,0.036,-4.795,0.0,-5.68,0.075,21.1106,0.15,7.352,0.841,-4.831,-4.795,0.478,-99.458,0.15,1.319,4.945
C_5181,10.516,20.916,0.621,1.742,4.911,0.721,4.48,0.7425,28.155,20.35,3.614,1.121,7.239,12.46,-6.668,28.155,17.049,26.413
C_7809,1.479,3.481,0.133,-2.125,0.204,-3.258,0.321,68.4625,4.303,2.103,0.0,-2.258,0.822,4.711,-34.791,4.303,4.711,6.428
C_6463,36.144,7.28,3.085,1.115,0.156,-11.61,2.726,76.35,31.581,40.368,0.0,-1.97,24.301,12.335,-66.716,31.581,12.335,30.466
C_8689,0.538,18.397,3.037,-1.699,0.0,-8.039,0.477,7.5764,20.003,20.219,11.225,-4.736,1.606,20.682,-25.431,20.003,34.517,21.702
C_5467,17.048,22.186,0.577,-2.431,0.19,-2.835,5.218,2.836,29.391,18.68,0.0,-3.008,7.205,4.011,-42.135,29.391,4.405,31.822
C_3449,376.203,343.47,136.17,401.961,31.104,67.295,105.474,934.309,1049.39,1455.504,2021.18,265.791,705.92,195.223,-1012.067,1049.39,2403.897,647.429
C_7908,10.52,1.677,0.037,-0.339,0.0,-0.109,3.346,1.2648,1.706,10.617,0.0,-0.376,0.029,2.706,7.182,1.706,2.706,2.045
C_8169,0.03,1.308,0.266,-1.203,0.0,-2.178,0.0,12.0151,0.105,1.365,0.0,-1.469,-1.203,1.026,-19.137,0.105,1.026,1.308
C_1804,0.028,10.23,0.005,-10.229,0.0,-10.853,0.001,0.7945,0.001,0.028,0.0,-10.234,-10.229,0.975,-13.388,0.001,0.975,10.23
C_6821,44.612,26.786,3.497,1.776,3.474,-1.072,13.771,170.0308,60.958,80.596,0.0,-1.721,34.172,21.819,-96.756,60.958,23.835,59.182
C_161,84.164,83.069,2.851,23.831,24.239,13.257,16.755,183.3658,147.013,130.253,16.071,20.98,63.944,19.84,52.604,147.013,43.076,123.182
C_4603,16.029,20.786,0.877,-0.946,10.479,-4.049,2.459,3.9476,34.017,16.982,0.0,-1.823,13.231,19.034,-18.184,34.017,19.034,34.963
C_7258,16.435,72.636,1.38,-8.998,0.795,-14.351,12.049,24.7249,100.041,26.131,39.311,-10.378,27.405,6.876,-171.685,100.041,46.187,109.039
C_8749,1.528,6.967,0.164,-4.656,0.936,-4.744,0.21,16.6493,9.582,2.753,0.0,-4.82,2.615,2.451,-24.346,9.582,2.559,14.238
C_2016,0.274,1.39,0.003,-1.32,0.0,-1.994,0.0,19.907,0.07,0.281,0.0,-1.323,-1.32,0.315,-105.881,0.07,2.493,1.39
C_8271,137.056,467.446,31.799,14.758,10.273,-94.422,113.899,123.9853,543.664,312.87,81.474,-17.041,76.218,86.306,-31.913,543.664,171.285,528.906
C_5046,1.575,2.671,0.407,-0.632,0.0,-2.608,0.562,3.0115,7.032,8.5,3.849,-1.039,4.361,1.16,-103.177,7.032,5.009,7.664
C_2046,94.973,499.751,59.422,255.519,1.858,121.371,57.422,2157.4489,869.69,823.397,1037.927,196.097,369.939,183.72,1467.093,869.69,1415.096,614.171
C_3233,10.325,6.933,0.104,-25.289,0.0,-81.472,0.232,28.564,10.611,13.075,1.799,-25.393,3.678,40.283,-134.633,10.611,42.082,35.9
C_3460,4.201,18.602,0.186,-18.408,0.024,-69.42,1.202,3.4952,0.194,14.497,0.05,-18.594,-18.408,11.663,-1267.146,0.194,53.743,18.602
C_1179,1598.904,4910.035,89.036,698.42,519.584,144.527,617.761,7178.354,6417.615,6107.79,1517.559,609.384,1507.58,867.631,1754.561,6417.615,3367.363,5719.195
C_8280,19.117,65.824,0.3,-5.326,2.73,-7.264,11.002,16.1238,70.177,31.876,0.284,-5.626,4.353,19.862,-15.16,70.177,21.557,75.503
C_2678,0.46,1.096,0.051,-0.925,0.0,-0.798,0.0,1.432,0.171,0.46,0.0,-0.976,-0.925,4.886,-34.211,0.171,4.886,1.096
C_67,21.663,26.161,0.364,5.075,0.0,5.46,3.833,36.7488,33.973,33.505,0.0,4.711,7.812,5.783,19.225,33.973,5.783,28.898
C_92,130.687,357.237,18.512,25.02,48.547,3.939,63.803,158.1236,429.957,320.409,90.0,6.508,72.72,65.79,137.106,429.957,168.946,404.937
C_8418,462.485,135.173,35.045,86.031,0.0,51.921,170.744,4136.0822,635.696,913.212,88.366,50.986,500.523,170.702,208.969,635.696,281.764,549.665
C_7945,194.59,737.906,11.63,91.342,0.0,46.283,181.824,682.9772,884.84,498.146,121.521,79.712,146.934,87.655,166.996,884.84,219.786,793.498
C_2714,45.803,71.464,2.281,-56.027,0.0,-55.706,0.188,144.9414,15.437,71.37,3.141,-58.308,-56.027,13.622,-288.265,15.437,16.763,71.464
C_931,161.857,390.895,10.391,83.291,58.5,33.321,91.369,323.4754,656.201,550.426,206.803,72.9,265.306,113.137,130.298,656.201,358.255,572.91
C_2875,103.425,224.942,5.822,3.624,25.294,-46.271,67.639,18.5288,258.077,236.924,121.006,-2.198,33.135,67.295,-47.371,258.077,191.0,254.453
C_2301,84.58,157.752,2.799,23.772,33.872,11.916,32.276,106.4043,250.227,153.103,0.0,20.973,92.475,56.937,25.987,250.227,61.268,226.455
C_5184,21.4,15.7,4.1,-16.8,3.5,-8.4,5.8,4.7002,36.5,40.2,0.0,-20.9,20.8,28.1,-1046.4,36.5,66.9,53.3
C_4502,1.793,5.999,0.012,-8.531,0.0,-18.552,0.098,11.7746,0.005,9.418,0.0,-8.543,-5.994,19.364,-153.61,0.005,19.364,8.536
C_7760,1672.517,6953.971,216.787,571.381,821.904,124.939,458.176,4107.1792,7743.213,5560.397,1925.968,354.594,789.242,984.04,1062.394,7743.213,3263.437,7171.832
C_6300,35.122,18.084,2.395,3.283,0.0,0.991,11.533,77.6365,60.397,50.662,0.056,0.888,42.313,22.605,-128.855,60.397,25.24,57.114
C_6092,0.728,1.97,0.044,-1.186,0.089,-1.271,0.225,4.196,2.745,1.116,0.014,-1.23,0.775,1.706,-8.919,2.745,2.613,3.931
C_6811,21.268,1.235,5.226,-30.298,0.0,-41.646,0.138,27.1364,3.317,23.367,0.0,-35.524,2.082,4.328,-140.517,3.317,4.328,33.615
C_7076,0.004,0.351,0.002,-0.347,0.0,-0.354,0.0,10.3393,0.004,0.03,0.0,-0.349,-0.347,0.127,-0.562,0.004,0.127,0.351
C_3260,4635.869,4902.247,345.084,2479.365,3943.67,1337.536,258.136,19741.025,11221.077,9346.98,5107.943,2134.281,6318.83,5028.681,-1444.629,11221.077,10867.335,8741.712
C_2237,1.39,2.439,0.411,-2.652,0.537,-6.208,0.492,3.8673,4.426,1.432,0.0,-3.063,1.987,5.531,-37.686,4.426,5.531,7.078
C_3966,39.553,21.571,6.45,-41.677,2.714,-50.008,4.292,11.4479,28.887,48.71,0.0,-48.127,7.316,21.996,-189.46,28.887,22.98,70.564
C_2971,6.785,5.621,2.764,3.251,0.0,-0.259,1.143,5.5868,23.335,14.864,2.77,0.487,17.714,4.024,-129.194,23.335,7.947,20.084
C_5237,0.492,3.139,0.433,-1.176,0.0,-1.708,0.143,3.0845,5.78,2.697,0.097,-1.609,2.641,2.827,-32.152,5.78,3.293,6.956
C_4868,39.489,54.344,4.459,10.695,13.955,0.176,22.136,29.0943,90.512,63.269,28.747,6.236,36.168,26.411,-15.735,90.512,55.158,79.817
C_6617,10.265,97.406,0.496,-96.68,0.039,-99.291,3.95,954.8741,0.726,17.248,0.409,-97.176,-96.68,33.054,-123.268,0.726,33.463,97.406
C_1735,16.404,55.305,38.054,28.157,0.27,-20.407,13.551,129.948,107.346,224.596,154.196,-9.897,52.041,30.03,-33.709,107.346,193.8,79.189
C_939,2031.554,4421.781,189.469,668.714,756.544,218.399,820.535,2239.0244,5588.236,4835.881,1293.062,479.245,1166.455,1531.443,1103.116,5588.236,3340.031,4919.522
C_4017,7.084,30.191,2.192,4.206,0.257,0.876,1.004,26.775,44.71,33.41,8.307,2.014,14.519,5.789,4.65,44.71,16.105,40.504
C_2436,230.0,904.0,133.0,399.0,57.0,197.0,37.0,8312.824,1445.0,4990.0,2759.0,266.0,541.0,670.0,-418.0,1445.0,3512.0,1046.0
C_6974,110.602,1.867,1.63,-9.444,0.0,-23.258,0.0,67.7769,6.125,110.774,0.0,-11.074,4.258,0.895,-108.13,6.125,6.023,15.569
C_974,3.535,0.24,0.0,7.822,0.0,8.483,1.019,56.0,8.062,3.874,0.0,7.822,7.822,0.018,3.856,8.062,0.018,0.24
C_2617,0.398,0.21,0.562,-3.306,0.006,-4.128,0.011,58.1927,0.506,4.873,0.0,-3.868,0.296,1.569,-70.919,0.506,1.569,3.812
C_8923,771.4,1718.5,117.7,263.4,368.1,-26.7,348.2,709.2176,2526.1,2143.9,1385.1,145.7,807.6,491.1,-186.3,2526.1,2131.6,2262.7
C_630,4251.0,9683.0,575.0,1937.0,2131.0,1003.0,359.0,9616.32,16580.0,8049.0,1249.0,1362.0,6897.0,2174.0,3534.0,16580.0,4496.0,14643.0
C_921,1524.6,3271.9,124.8,576.4,633.9,305.9,571.6,4677.12,4269.5,3382.0,1167.8,451.6,997.6,815.7,2536.2,4269.5,2224.4,3693.1
C_7405,1.027,5.367,0.015,-4.838,0.0,-5.402,0.593,1402.7715,0.529,4.929,2.23,-4.853,-4.838,0.307,-14.683,0.529,2.537,5.367
C_2128,0.993,2.314,0.517,-2.803,0.236,-5.169,0.311,0.8666,3.221,1.801,0.0,-3.32,0.907,7.506,-138.713,3.221,9.519,6.024
C_5575,235.086,925.206,44.236,-23.499,1.088,-63.847,171.271,463.1007,1061.774,807.754,49.324,-67.735,136.568,433.007,-81.975,1061.774,529.7,1085.273
C_5296,39.691,72.048,3.164,-0.995,0.0,-29.136,22.218,87.647,111.753,75.874,0.0,-4.159,39.705,22.891,-51.379,111.753,22.891,112.748
C_3019,3.494,3.175,0.003,-0.292,0.455,15.808,0.741,0.0824,9.467,6.951,0.401,-0.295,6.292,14.947,-146.388,9.467,15.348,9.759
C_6670,85.35,34.827,3.193,-27.059,0.0,-24.502,4.741,53.9281,7.768,92.823,0.024,-30.252,-27.059,7.082,-55.464,7.768,8.153,34.827
C_91,1250.488,1646.907,78.862,186.985,364.151,-162.822,646.36,2160.9324,2195.113,2350.533,11.333,108.123,548.206,898.954,755.522,2195.113,967.995,2008.128
C_7974,727.577,863.081,151.127,297.678,18.015,50.396,87.023,1355.675,1961.82,2302.209,1180.75,146.551,1098.739,403.374,-391.168,1961.82,1627.843,1664.142
C_7601,74.994,756.944,3.482,1.052,8.941,-4.749,60.352,24.5256,822.428,142.468,42.346,-2.43,65.484,50.435,-9.698,822.428,97.407,821.376
C_1301,618.938,1179.968,166.2,371.866,130.083,175.402,359.365,2117.5493,1721.005,1199.58,0.0,205.666,541.037,143.237,928.965,1721.005,249.161,1349.139
C_2110,120.597,308.456,15.385,50.094,48.801,17.762,55.092,148.1538,423.865,311.897,70.208,34.709,115.409,75.812,104.401,423.865,171.528,373.771
C_4993,63.918,45.198,8.715,16.18,0.0,8.18,20.277,213.2348,133.156,114.833,8.763,7.465,87.958,48.887,-112.716,133.156,64.752,116.976
C_3278,7.12,17.837,0.961,-2.846,3.066,-4.255,3.143,20.6162,24.45,9.53,0.029,-3.807,6.613,7.18,-20.011,24.45,7.351,27.296
C_8609,530.566,430.993,16.279,6.478,55.73,-60.038,98.375,0.6867,474.36,829.695,15.4,-9.801,43.367,815.204,-97.804,474.36,830.604,467.882
C_449,450.046,659.182,131.1,494.382,46.441,149.63,204.32,1716.2307,1998.025,2305.096,911.073,363.282,1338.843,392.05,870.766,1998.025,1389.683,1503.643
C_7080,197.519,264.356,326.041,332.148,26.674,-81.135,127.165,2622.9484,685.416,3663.961,1214.097,6.107,421.06,260.373,705.656,685.416,2033.128,353.268
C_7071,39.516,24.381,2.305,-14.822,3.601,-18.553,13.141,63.6741,39.665,42.829,8.099,-17.127,15.284,20.505,-186.267,39.665,29.924,54.487
C_3744,8.076,16.541,0.221,-2.659,0.31,-3.809,7.492,7.461,18.653,11.284,0.175,-2.88,2.112,9.328,-1.699,18.653,9.503,21.312
C_645,8445.0,18152.0,784.0,2072.0,0.0,716.0,3603.0,10569.46,22134.0,19224.0,3209.0,1288.0,3982.0,4916.0,7228.0,22134.0,9359.0,20062.0
C_7121,24711.7,4220.9,487.3,2381.6,251.9,963.1,19692.2,8014.272,7791.2,30387.7,15783.5,1894.3,3570.3,11484.0,4874.3,7791.2,28055.6,5409.6
C_3637,519.237,1082.448,16.513,116.023,102.367,78.15,236.742,1047.7082,1288.683,818.06,0.0,99.51,206.235,73.572,750.421,1288.683,97.604,1172.66
C_7030,39.933,2.281,0.896,0.117,0.907,-0.138,3.18,82.4925,15.25,50.349,0.0,-0.779,12.969,3.878,-6.111,15.25,3.88,15.133
C_4038,15.515,9.61,3.368,-7.522,0.0,-4.93,5.292,171.327,26.734,23.374,0.0,-10.89,17.124,10.599,-35.782,26.734,10.599,34.256
C_2122,0.105,2.894,0.028,-2.876,0.091,-3.476,0.0,5.9747,0.018,0.17,0.101,-2.904,-2.876,0.908,-39.586,0.018,1.009,2.894
C_7906,264.745,540.02,22.227,115.168,148.37,57.68,0.0,1923.2409,831.954,393.294,0.0,92.941,291.934,102.196,-62.587,831.954,148.813,716.786
C_1481,1952.485,1110.919,59.5,278.127,123.459,191.023,519.273,3395.7991,2224.0,2407.841,11.006,218.627,1113.081,955.027,561.323,2224.0,966.033,1945.873
C_2145,125.849,164.754,16.538,-60.575,27.02,-106.971,39.897,106.7729,245.149,147.02,0.0,-77.113,80.395,80.454,-223.673,245.149,82.555,305.724
C_6305,10.01,23.77,3.415,-2.607,0.0,-13.542,6.816,5.7105,65.446,41.684,9.813,-6.022,41.676,15.659,-39.211,65.446,28.216,68.053
C_6383,135.684,320.627,27.467,-19.07,57.9,-11.346,5.368,141.4604,424.815,347.918,0.0,-46.537,104.188,162.431,-178.043,424.815,162.431,443.885
C_6751,7.375,7.728,0.3,-6.412,0.0,-5.325,0.213,64.1794,1.316,9.823,0.0,-6.712,-6.412,0.746,-19.074,1.316,0.917,7.728
C_2841,415.461,524.537,26.895,128.576,178.17,64.883,135.742,1858.4859,819.982,671.679,299.802,101.681,295.445,143.221,55.077,819.982,486.725,691.406
C_3123,5.706,7.066,0.092,1.164,0.843,0.654,1.094,1.221,11.008,5.995,0.858,1.072,3.942,2.46,-1.545,11.008,3.318,9.844
C_428,27.92,10.913,0.955,2.693,5.185,1.606,3.771,41.695,29.224,30.723,0.0,1.738,18.311,6.855,4.103,29.224,7.366,26.531
C_5102,115.339,351.07,21.7,18.081,8.735,-75.47,72.486,0.5914,369.151,406.499,33.537,-3.619,18.081,57.624,-298.139,369.151,476.699,351.07
C_8744,864.945,62.687,30.842,70.868,0.0,13.384,25.089,2814.6567,446.762,1530.128,316.181,40.026,384.075,230.402,-90.787,446.762,588.578,375.894
C_6622,25.588,8.694,0.765,-12.111,2.113,-13.987,2.785,27.929,17.834,43.67,0.07,-12.876,9.14,7.722,-39.007,17.834,7.792,29.945
C_3846,185.74,223.873,7.672,72.446,30.001,70.455,36.622,1270.908,431.429,974.605,190.935,64.774,207.556,30.583,57.496,431.429,302.004,358.983
C_6465,155.105,7.197,8.691,-61.519,0.0,-279.493,6.43,246.2761,80.136,238.599,0.0,-70.21,72.939,64.494,-322.344,80.136,64.883,141.655
C_3453,2.207,1.426,0.011,-2.502,1.418,-1.673,0.55,6.2386,2.07,2.953,0.468,-2.513,0.644,2.033,-32.71,2.07,2.501,4.572
C_5756,0.051,0.112,0.0,-0.238,0.0,-0.572,0.037,2.0532,0.318,0.052,0.063,-0.238,0.206,5.164,-21.651,0.318,5.227,0.556
C_7533,12.336,8.246,1.21,3.672,1.987,-2.251,1.186,0.9941,24.999,14.513,32.014,2.462,16.753,3.057,-531.06,24.999,35.182,21.327
C_8822,0.138,0.764,0.129,-1.274,0.0,0.228,0.05,0.1196,1.415,0.729,0.0,-1.403,0.651,1.581,-3.131,1.415,1.583,2.689
C_6265,0.001,0.0,0.002,-1.038,0.0,-2.2,0.0,12.6917,0.005,0.005,0.0,-1.04,0.005,7.325,-30.18,0.005,7.325,1.043
C_5108,49.887,254.014,2.609,-6.221,5.858,3.627,39.034,11.6024,300.462,67.798,0.475,-8.83,46.448,39.707,-17.968,300.462,40.182,306.683
C_304,559.319,993.237,56.681,81.416,257.18,-2.017,49.427,578.3062,1992.371,1017.926,133.639,24.735,999.134,261.979,236.72,1992.371,600.98,1910.955
C_1659,300.029,394.97,20.483,80.709,67.811,36.965,140.399,665.5901,589.727,459.685,0.0,60.226,194.757,83.176,198.862,589.727,98.937,509.018
C_2823,153.704,82.782,12.706,-20.751,71.424,-37.145,50.474,780.732,258.031,373.127,72.988,-33.457,175.249,54.064,-248.345,258.031,130.728,278.782
C_5340,869.769,212.413,43.194,151.649,57.663,-18.571,123.155,5125.8564,1054.442,3145.821,830.33,108.455,842.029,310.828,31.417,1054.442,1752.09,902.793
C_1635,0.227,1.33,0.043,-0.547,0.021,-0.741,0.122,0.0865,2.036,3.169,0.847,-0.59,0.706,0.302,-13.976,2.036,2.477,2.583
C_3622,74.327,99.697,4.959,12.891,18.014,2.671,30.387,82.4034,157.491,97.104,0.07,7.932,57.794,27.526,31.609,157.491,27.596,144.6
C_1176,52.369,72.753,3.168,8.504,27.341,2.097,18.849,20.1401,103.26,71.143,7.724,5.336,30.507,35.647,-4.443,103.26,62.985,94.756
C_6426,229.611,121.107,24.092,221.631,3.8,168.642,92.06,2748.9137,586.93,852.774,50.189,197.539,465.823,151.239,92.469,586.93,239.109,365.299
C_6844,32.651,39.992,3.68,2.129,1.836,-4.522,9.781,59.2713,63.721,52.513,0.0,-1.551,23.729,10.494,-330.5,63.721,10.71,61.592
C_1775,8.087,8.162,1.052,-3.439,1.012,-5.961,3.183,46.808,21.92,10.85,9.24,-4.491,13.758,3.473,-49.388,21.92,13.113,25.359
C_3688,73.358,22.41,2.583,3.628,4.118,-1.457,11.156,153.5719,80.273,99.077,0.0,1.045,57.863,17.195,25.342,80.273,17.387,76.645
C_4855,60.42,72.907,4.745,7.602,0.0,-2.163,41.042,144.5983,141.501,91.92,0.93,2.857,68.594,77.168,-52.204,141.501,79.466,133.899
C_6014,40.468,108.449,4.166,4.884,0.0,0.198,29.45,146.757,143.193,121.535,17.102,0.718,34.744,30.923,-71.532,143.193,52.53,138.309
C_1338,485.786,517.935,50.073,166.635,132.637,87.651,171.489,1822.2087,879.091,1279.344,233.111,116.562,361.156,107.18,697.569,879.091,431.02,712.456
C_1091,87.161,58.81,1.212,29.188,0.535,21.493,10.173,286.938,101.849,94.306,145.449,27.976,43.039,14.924,-52.879,101.849,164.45,72.661
C_8343,393.732,2019.337,36.638,90.914,0.0,28.723,340.231,557.0013,2439.701,878.325,183.167,54.276,420.364,266.907,121.102,2439.701,488.393,2348.787
C_4527,8.696,38.022,3.549,7.553,3.089,1.624,5.011,11.0608,48.609,34.05,18.57,4.004,10.587,12.596,-52.486,48.609,31.657,41.056
C_7197,88.374,64.367,1.016,8.092,28.782,29.993,20.777,611.2273,151.493,111.238,0.485,7.076,87.126,43.311,2.855,151.493,46.345,143.401
C_7705,542.019,333.41,136.53,160.822,0.0,-17.269,101.019,2403.5516,854.415,2361.075,886.67,24.292,521.005,189.384,58.806,854.415,1262.387,693.593
C_7339,38.404,38.402,1.3,6.21,0.0,1.414,21.665,40.3376,98.692,80.861,12.667,4.91,60.29,48.177,-183.356,98.692,61.331,92.482
C_1524,63.541,139.525,4.327,-8.945,35.026,-23.833,20.783,43.5399,194.698,123.051,31.671,-13.272,55.173,28.455,48.241,194.698,60.126,203.643
C_8,328.354,275.636,30.469,77.942,133.42,26.959,120.296,878.4009,551.846,638.022,3.558,47.473,276.21,119.215,95.273,551.846,150.352,473.904
C_1973,47.394,15.328,0.382,-4.602,0.0,-2.93,0.734,38.3166,10.726,48.991,0.0,-4.984,-4.602,2.631,-145.902,10.726,3.757,15.328
C_5301,45.884,49.7,29.442,64.391,2.651,-10.954,13.086,96.547,149.451,452.92,179.054,34.949,99.751,27.284,8.009,149.451,296.339,85.06
C_496,4.818,11.433,0.466,1.209,1.875,0.348,1.815,2.8013,15.21,9.784,2.753,0.743,3.777,1.473,5.223,15.21,4.33,14.001
C_4545,6.502,3.619,0.878,-12.894,2.559,-15.648,2.318,15.5254,8.007,9.208,1.374,-13.772,4.388,4.116,-42.732,8.007,5.49,20.901
C_5501,602.466,50.978,29.238,212.522,20.748,114.075,111.652,2424.1713,751.7,913.855,0.071,183.284,700.722,210.639,14.057,751.7,231.761,539.178
C_2720,6.011,9.251,0.801,-23.458,0.587,-24.572,1.574,3.9814,3.25,8.75,0.985,-24.259,-6.001,4.61,-220.458,3.25,5.708,26.708
